VideoID,Start,End,WorkerID,Source,AnnotationTime,Language,Description
Hd-NeIhbYGc,28,31,588702,unverified,36,Slovene,Ženska prijaha mimo na konju.
6BrHPMdyVtU,1,10,649387,unverified,36,Portuguese,Um homem está tocando piano.
kk3TIio1-Uw,5,14,588702,unverified,41,Slovene,Moški z rokami igra na violino na odru.
4a1PGntVff8,121,132,588702,unverified,39,Slovene,Skupina ljudi se smeje na ulici.
0bSz70pYAP0,5,15,588702,unverified,43,Slovene,Maketa letala leti po zraku.
kI6MWZrl8v8,149,161,588702,unverified,1262,Slovene,Moški poje in igra kitaro.
MrQd1zUVRUM,103,110,588702,unverified,42,Slovene,Dve ženski se poljubljata.
sXyjCgR0rAc,0,11,588702,unverified,83,Slovene,Punčka in fantek se poljubita.
sBjr8UJOpsQ,149,169,984905,unverified,63,Bulgarian,"Двама индийци пеят и танцуват, на фона на водопад."
s0hwEUC5emA,127,132,588702,unverified,37,Slovene,Ženska se rokuje z moškim na vhodu.
klFyrnrUSck,13,19,588702,unverified,47,Slovene,Ženska nareže čebulo z nožem.
pzq5fPfsPZg,29,33,588702,unverified,33,Slovene,Ženska nosi fantka v naročju.
fVWUaH2mCt4,1,7,588702,unverified,56,Slovene,Jelen se obesi na hrbet ženske.
fHfpMUDrQCs,17,31,588702,unverified,74,Slovene,Moški poskuša ogreti žensko z deko.
30GeJHYoerk,63,75,588702,unverified,68,Slovene,Moški vrti pisalo na dlani.
Xp6rxW4hFFo,32,40,588702,unverified,73,Slovene,Moški si porine slamico skozi grlo v usta.
t4aPGtx7e6k,0,10,588702,unverified,66,Slovene,Opica povleče psa za rep in nogo.
W20Btaww6zc,134,139,588702,unverified,68,Slovene,Moški stiska česen z nožem.
6t0BpjwYKco,80,84,588702,unverified,54,Slovene,Ženska strga korenje v lonec.
xTd_IdIcB4s,2,10,588702,unverified,59,Slovene,Majhen fantek hodi po tekaški napravi.
2YhDTpzxd3c,45,49,588702,unverified,35,Slovene,Moški se z rokami dviguje na drogu.
8yS2wqwActs,2,14,588702,unverified,50,Slovene,Psa se podita po dvorišču.
O2qiPS2NCeY,2,18,588702,unverified,45,Slovene,Velik ptič je iz posode na drevesu.
1dmVuwO1RZk,0,15,588702,unverified,60,Slovene,Moški pelje žensko z pokritimi očmi po naravi.
0hyZ__3YhZc,364,370,588702,unverified,34,Slovene,Moški vlije vodo v pločevinko.
5OvgDatToBU,0,8,588702,unverified,46,Slovene,Majhen mucek pije mleko iz krožnika.
EPXsiQw9vvo,1,12,649387,unverified,53,Portuguese,Um homem passando com uma moto por cima de um carro.
T6lPRKRpu9w,32,39,588702,unverified,44,Slovene,Dva moška jesta in se pogovarjata v restavraciji.
_O9kWD8nuRU,50,56,588702,unverified,37,Slovene,Nekdo z nožem nareže krompir.
gnEE6oWoz7U,124,132,588702,unverified,42,Slovene,Moški strelja s pištolo.
A6XrTsLsUbA,4,15,649387,unverified,42,Portuguese,Um gato está tocando piano.
0hyZ__3YhZc,279,283,588702,unverified,31,Slovene,Moški vlije olje v lonec.
0lh_UWF9ZP4,94,103,588702,unverified,40,Slovene,Ženska vlije jajčno maso v ponev.
d7Gs0uGFLh0,5,13,588702,unverified,145,Slovene,Punca pleše na odru.
rw9h_574HxE,70,74,588702,unverified,105,Slovene,Moški in ženska se peljeta na kolesu.
SKhmFSV-XB0,12,18,950427,unverified,68,Tamil,மனிதன்  பாடி  கொண்டு இருக்கிறான்.
AJJ-iQkbRNE,97,109,675312,unverified,35,Russian,Кто-то нарезает очищенный ананас.
UqBafx3iRKw,22,29,588702,unverified,110,Slovene,Tigrov mladič se igra z žogo.
TdYN7cePiRI,6,13,588702,unverified,77,Slovene,Moški dviguje uteži.
B4foOe9kUgY,0,8,588702,unverified,52,Slovene,Panda leži na hrbtu in pleše.
c_-eFL7Sfw4,19,35,649387,unverified,30,Portuguese,Um homem está empinando uma moto.
D1tTBncIsm8,198,205,588702,unverified,63,Slovene,Moški spusti torbo po tekočih stopnicah.
MW21lp833Vo,143,149,675312,unverified,132,Russian,Мужчина вяжет из веревки петлю.
UbmZAe5u5FI,60,70,588702,unverified,234,Slovene,Ženska z nožem nareže čebulo na rezine.
IV5rtOumpa0,268,273,588702,unverified,38,Slovene,Moški se pelje na kolesu.
qqYysi3qotc,148,195,588702,unverified,46,Slovene,Ženska si ureja pričesko.
BApIQn69EVE,10,16,588702,unverified,46,Slovene,Žirafa je listje z drevesa.
s-XjRDsYuzU,0,12,713690,unverified,31,Estonian,Kokk lõigub kala
1srk7ApounQ,32,38,588702,unverified,39,Slovene,Moški si natrgano cvetje posuje po sebi.
VahnQw2gTQY,315,320,588702,unverified,82,Slovene,Moški z nožem zarezuje v čebulo.
6gQu8PWhFoQ,30,35,649387,unverified,50,Portuguese,Homem pula com sua moto dentro de um lago.
1dfR0A_BXjw,524,532,588702,unverified,62,Slovene,Moški prereže kruh z nožem.
UxhKb-zZoWE,0,15,588702,unverified,115,Slovene,Dva sumo borca se borita.
WFNXwor69-U,33,40,588702,unverified,57,Slovene,Slon nakupuje v trgovini in plača s kreditno kartico.
nrZyPuRd5pU,85,92,588702,unverified,49,Slovene,Maček maha s tačkami pred drugo mačko in ta ga napade.
n_Z0-giaspE,62,78,649387,unverified,32,Portuguese,Homem lê livro e fala ao telefone em um sofá.
5CS4nLI2ZX8,50,59,588702,unverified,37,Slovene,Slon poriva avto po cesti.
dJCtOz32dnw,40,60,332822,unverified,76,Indonesian,sulap dan lawak dari maestro steve martin
yFPHhRat6bc,160,210,510157,unverified,37,Chinese,將豬肉沾粉後沾蛋液，再沾上調味粉
pdrBPJYfTC8,33,39,588702,unverified,63,Slovene,Animirane figure na lončkih se premikajo.
eyBmG9ZZnLM,232,237,588702,unverified,30,Slovene,Ženska teče po obali.
yNy9jTeolUk,8,12,588702,unverified,72,Slovene,Jelenji mladič se igra s cevjo za zalivanje.
MdOAr_4FJvc,5,15,649387,unverified,26,Portuguese,Um homem está tocando piano.
SzEbtbNSg04,214,224,588702,unverified,42,Slovene,Nekdo meša morske rakce v ponvi.
xxHx6s_DbUo,49,56,588702,unverified,51,Slovene,Moški telovadi na robu lesene police.
2YhDTpzxd3c,240,245,588702,unverified,107,Slovene,Moški z kladivom razbije ploščo na ležečem moškem.
W8l_ezoU8Lc,76,86,588702,unverified,55,Slovene,Moški igra na piščalko.
yEhV8xbekRo,0,10,588702,unverified,63,Slovene,Lemur vzame ponujenega črva in ga poje.
tBj4Ny19vfQ,54,59,588702,unverified,140,Slovene,Meni neznana žival hodi po gozdu.
YJ2aGe7CLBo,25,35,588702,unverified,48,Slovene,Fantek se pogovarja po telefonu igrači.
gjVBEJGHrXk,26,38,588702,unverified,60,Slovene,Mačka napade in preganja velikega psa.
nc8hwLaOyZU,1,19,588702,unverified,63,Slovene,Opica vozi kolo.
EdV81a5Mg9E,178,200,588702,unverified,35,Slovene,Moški in ženska plešeta v naravi.
fr9H1WLcF1A,141,148,588702,unverified,27,Slovene,Moški govori po telefonu.
30PpKtVT8Z4,35,50,588702,unverified,50,Slovene,Moški poje in igra na akustično kitaro.
B7mP4zoDMwM,0,17,862064,unverified,50,Portuguese,Gato observa piano feito de lego e foge quando este se move
992zi9V3oiQ,15,17,588702,unverified,53,Slovene,Moški napade kačo s palico.
gbbRwBZuhzI,26,40,649387,unverified,95,Portuguese,Um menino está tocando violino.
Wnz3IevSNg0,1,8,588702,unverified,56,Slovene,Eskim ujame kita ki skoči iz vode in ga podere.
m1NR0uNNs5Y,88,94,588702,unverified,43,Slovene,Ženska z nožem reže čebulo na rezine.
lrZxpneS6Gk,0,12,588702,unverified,57,Slovene,Punčka drsa z dvema lutkama.
W-dcOOW_ztM,56,62,516473,unverified,261,Portuguese,Um homem a pescar.
WeOU0Iba1Xg,1,30,588702,unverified,81,Slovene,Moški jaha na divjem konju.
oSnYUfCGiCA,7,17,588702,unverified,37,Slovene,Ženska si liči oko.
L6dEUQ6WiHY,136,142,588702,unverified,52,Slovene,Moški skoči na pomol in pade v vodo.
IALJXP8LaS4,10,20,588702,unverified,144,Slovene,Dva tigra se lovita po gozdu.
sYgm_wBTTrc,41,44,588702,unverified,41,Slovene,Animiran maček spi na blazini.
OaBmAg6gz30,4,18,588702,unverified,64,Slovene,Nekdo nareže kumaro na rezine z rezalnim pripomočkom.
ACOmKiJDkA4,175,182,588702,unverified,40,Slovene,Ženska zavije riž v črno folijo.
iyAoiWeD53k,120,127,588702,unverified,43,Slovene,Ženska vlije mleko v ponev.
jsEUFYhiqxU,121,128,649387,unverified,68,Portuguese,Uma águia está caçando um coelho.
5U3xz9Ovmhk,9,15,588702,unverified,79,Slovene,Moški zmeša vodo in moko.
a-cek0mvXxE,15,25,588702,unverified,51,Slovene,Moški strojno čisti tla v prostoru.
BR4yQFZK9YM,101,110,588702,unverified,70,Slovene,Ženska teče na tekaški stezi v fitnesu.
O9yLRzpPp44,36,55,588702,unverified,50,Slovene,Ženska si liči trepalnice.
MHIVmf42Ao4,31,36,588702,unverified,58,Slovene,Nekdo vlije maso za palačinke na ponev.
Je3V7U5Ctj4,768,773,588702,unverified,94,Slovene,Moški obrača piščančje meso v pekaču.
HkpUWzNNVt4,20,30,588702,unverified,102,Slovene,"Dva para, moški in ženska, se pogovarjata."
LEz0puaKNTk,38,48,588702,unverified,47,Slovene,Ženska mesi testo.
4VLrxtf7Z_8,0,7,588702,unverified,34,Slovene,Ženska s konjem preskakuje ovire.
tPkZK-PzeQE,10,28,510157,unverified,15,Chinese,將西瓜切成小塊
kIZanu909lw,67,80,588702,unverified,101,Slovene,Moški z nožem nareže čebulo.
l_AVz90c4jQ,65,106,429648,unverified,56,Spanish,Un cocinero le quita el corazón a un pimentón verde y lo pica
BtQEY2SL4g4,126,132,588702,unverified,78,Slovene,Helikopterja se zapleteta v žice in strmoglavita.
kquB3rIgfGk,197,202,588702,unverified,48,Slovene,Moški vliva pomarančni sok v vrč z ledom.
D-K3ThvAqfo,43,47,588702,unverified,32,Slovene,Moški pleše zunaj na travniku.
zSPBC8EO6dY,97,110,588702,unverified,177,Slovene,Moški poliva vodo po drugem moškem.
LLkehH86ABY,30,36,588702,unverified,49,Slovene,Fant igra na akustično kitaro.
2xpIT0L4GqE,1,10,968828,unverified,94,German,Ein Mann bespritzt einen anderen mit lilafarbenem Wasser.
dtwXtwJByYk,5,14,588702,unverified,47,Slovene,Ženska piše pismo pismo v naravi.
aCKNdip53W4,0,25,588702,unverified,61,Slovene,Otrok zaspi v sede na tleh v dnevni sobi.
lR8RrUBhCQg,5,15,588702,unverified,109,Slovene,Moški igra na trobento.
qIXs7fUoLIg,1,11,588702,unverified,45,Slovene,Punčka salutira in poje.
71soiLO6I9U,15,24,588702,unverified,61,Slovene,Jež rije po tleh.
GMuijLIJH-U,1,10,588702,unverified,70,Slovene,Skupina ljudi sinhrono pleše zunaj.
ZK4W-2ifl6I,1,28,588702,unverified,76,Slovene,Pes se kopa zunaj v banji.
sTMlQSbAGfE,0,12,907741,unverified,44,Turkish,genç timsahı kızdırıyor.
Je3V7U5Ctj4,760,765,588702,unverified,44,Slovene,Moški vzame pekač iz pečice.
1TjqADyYyxI,36,45,588702,unverified,65,Slovene,Moški se s kolesom nasloni na prometni znak in pade v jarek.
zkTn5Ef1Oig,71,75,588702,unverified,28,Slovene,Slon se prha v reki.
cmQ3SiIaWy4,4,20,588702,unverified,67,Slovene,Mačka skoči iz kartonske škatle.
itxzpFW1z7E,22,36,588702,unverified,47,Slovene,Mačka si umiva dlako z jezikom.
YndZ9YulpTo,61,76,588702,unverified,50,Slovene,Ženska z nožem nareže paradižnik.
Eamd2wMKixs,48,72,588702,unverified,61,Slovene,Potniško letalo vzleti na simulatorju.
jI58q6rcNLc,8,18,588702,unverified,34,Slovene,Moški poje in igra na kitaro.
3mbBbFH9fAg,21,29,588702,unverified,81,Slovene,Moški kosi travo na vrtu in ljudje ga gledajo.
dJ3ba9zwx6c,5,15,588702,unverified,41,Slovene,Nekdo igra na klavir.
25NmudB2fqg,0,7,649387,unverified,47,Portuguese,Dois homens estão lutando boxe.
W8l_ezoU8Lc,156,162,588702,unverified,57,Slovene,Moški igra na električno kitaro na odru.
fjDvKHkmxs0,119,126,588702,unverified,40,Slovene,Moški vozi avto.
krAk8WPZRL4,207,212,588702,unverified,59,Slovene,V ozadju skupine fantov eksplodira avto.
d7eGypGOlOc,13,22,588702,unverified,51,Slovene,Moški riše po tabli.
psXeA8sSYdI,25,30,588702,unverified,1234,Slovene,Punčka se vozi z skirojem.
z4_c9CfLBPk,34,39,584478,unverified,62,Portuguese,Touros estão a perseguir homens.
OE6H_M52Sng,89,97,588702,unverified,150,Slovene,Moški ožema hrano skozi cunjo.
MSrJTeKNzdI,32,36,588702,unverified,53,Slovene,Smučar vijuga po smučišču.
xxHx6s_DbUo,57,61,588702,unverified,42,Slovene,Moški se dviguje z rokami na okvirju vrat.
ZvJvNcukZ4w,0,10,588702,unverified,46,Slovene,Jazbec napade lisico na dvorišču.
D-K3ThvAqfo,215,220,588702,unverified,85,Slovene,Moški potegne ribo iz vode.
1_6V30igzIk,5,15,588702,unverified,70,Slovene,Opici podobna žival se plazi po brisači.
jCplbayVbtw,28,38,588702,unverified,40,Slovene,Želva koraka proti kameri.
s-QQWRdF-5Y,19,28,294030,unverified,98,Spanish,Un rayo esta haciendo contacto con la lampara.
RieF9wrFd8s,1,8,588702,unverified,69,Slovene,Moški strelja s puško ponoči z svetlečimi naboji.
HypgcCT1r68,38,46,588702,unverified,57,Slovene,Učiteljica pred tablo bere iz lista.
Z19zFlPah-o,6,11,858419,unverified,136,Portuguese,O topo de um castelo na contra luz e as nuvens passando atrás
JIoiUNOXGaI,98,104,588702,unverified,31,Slovene,Ženska odpre omaro.
Rf0TUCA3XNs,3,16,588702,unverified,39,Slovene,Ženska poje in igra na kitaro.
ePujnD4qJO0,62,77,588702,unverified,43,Slovene,Ženska hodi po ulici.
PeUHy0A1GF0,68,73,588702,unverified,43,Slovene,Ženska z nožem naseklja por.
e-sf-hyrkTs,20,35,588702,unverified,59,Slovene,Ženska igra na flavto.
tn-Hoz4KbkE,89,93,588702,unverified,57,Slovene,Moški sedi na fotelju.
_ZwwKOzpt2I,69,76,588702,unverified,119,Slovene,Nekdo z nožem razreže meso na koščke.
2KrdBUFeFtY,22,27,588702,unverified,47,Slovene,Moški meša karte.
kWLNZzuo3do,147,153,588702,unverified,52,Slovene,Ženska čisti morsko hrano.
qvSxiVV7jhw,0,15,588702,unverified,62,Slovene,Pes gre po žogo v bazenu.
NoCgvH4xZHo,56,63,588702,unverified,45,Slovene,Ženska raztopi maslo v ponvi in doda olje.
ItFqogTmAvQ,281,286,588702,unverified,45,Slovene,Moški in ženska se pogovarjata po mobilnem telefonu.
k06Ge9ANKM8,5,16,588702,unverified,46,Slovene,Pes grize balone na tleh.
hJFBXHtxKIc,298,303,588702,unverified,91,Slovene,Moški da omako čez špagete.
8e0yXMa708Y,24,33,588702,unverified,42,Slovene,Ženska hitro pleza po skalah.
lm0z7eLsbbw,9,23,588702,unverified,36,Slovene,Opica kadi cigareto.
IY1Fn796MoY,7,10,588702,unverified,39,Slovene,Fant s škarjami striže travo.
R24RktgUi-s,5,15,649387,unverified,64,Portuguese,Jogador de futebol fazendo gol de antes do meio de campo.
kWLNZzuo3do,56,62,588702,unverified,53,Slovene,Ženska strese gobe v posodico in jih prelije z vodo.
d1zdJO3CqVw,1,35,588702,unverified,88,Slovene,Dojenček pleše z mamico.
hkkmKk9LcQk,36,43,588702,unverified,33,Slovene,Moški je banano.
2HpZvL-_fiY,40,44,588702,unverified,38,Slovene,Ženski plešeta v dnevni sobi.
r2oI9Y-3wAo,21,28,588702,unverified,70,Slovene,Pandini mladički se igrajo na gugalnici.
4PayIIIOeIs,230,238,588702,unverified,66,Slovene,Moški strelja z puško na tarče v gozdu.
v4_AzQSnmY4,40,55,649387,unverified,38,Portuguese,Uma mulher está andando de cavalo.
yq8CjZ2ZzyI,285,295,588702,unverified,40,Slovene,Moški sekajo in žagajo drva.
b97TK8XVLHE,40,50,588702,unverified,57,Slovene,Moški se dopisuje po internetu.
Z8rTzW9Gb6Y,116,123,588702,unverified,56,Slovene,Ženska je piščančje bedro.
KpmVL4ANieA,0,9,588702,unverified,73,Slovene,Opica potegne psa za rep in nogo.
5qVPfLgjHx0,16,22,588702,unverified,59,Slovene,Moški zažge televizijo v naravi.
tZzJ9dDnncY,43,46,588702,unverified,143,Slovene,Moški žagajo deblo ob cesti.
fqly5kyO2MI,10,20,588702,unverified,34,Slovene,Šakal hodi po polju.
0hyZ__3YhZc,575,580,588702,unverified,51,Slovene,Moški pomaka rezino kruha v enolončnico.
bmOy6p87TWI,26,35,327033,unverified,86,Russian,Индиец в очках что-то говорит другому индийцу.
-zOrV-5vh1A,69,76,588702,unverified,77,Slovene,Množica barvastih žogic se spusti po ulici.
OBLIjdMIIt8,54,61,588702,unverified,58,Slovene,Dirkaški avti se peljejo med množico ljudi.
bmvD4HlPFxg,20,27,588702,unverified,49,Slovene,Ženska se spusti po vrvi.
nTUONeDqhdk,10,15,588702,unverified,69,Slovene,Fantek poskuša hoditi v hokejski opremi vratarja in pade.
ecm9gf2Pgkc,1,24,588702,unverified,63,Slovene,Nekdo boža belega zajca.
-_hbPLsZvvo,211,219,588702,unverified,160,Slovene,Ženska vlije jajčno maso v ponev.
dtn0PuxgfkM,0,5,588702,unverified,75,Slovene,Ljudje porinejo zvezanega moškega čez rob ladje.
zbAk0gX7kas,16,24,588702,unverified,53,Slovene,Mladič orangutana grizlja prst.
HV12kTtdTT4,5,14,588702,unverified,35,Slovene,Mačka gleda televizijo.
TjLCJKoot4U,43,65,588702,unverified,69,Slovene,Puma lovi medveda.
x_7BrCQdVUs,172,177,588702,unverified,61,Slovene,Ženska zbudi moškega na kavču.
HO_ovIrLWfQ,1,11,588702,unverified,58,Slovene,Moški vesla v čolnu.
YwmUgVrUJ4I,0,15,588702,unverified,56,Slovene,Ženska telovadi z utežjo.
yId1rg5-ac0,40,50,588702,unverified,39,Slovene,Dve ženski se tepeta na tleh.
xxHx6s_DbUo,98,101,588702,unverified,28,Slovene,Moški dviguje uteži.
4zPSShqsq-o,3,16,588702,unverified,79,Slovene,Dojenček se smeje.
W1052h2rzoA,91,98,588702,unverified,48,Slovene,Dva moška plešeta na odru.
Ke21boTg2Vg,24,29,588702,unverified,37,Slovene,Ženska prijaha na konju.
EXyp0Q7L1zE,30,38,588702,unverified,40,Slovene,Ženska odpre in se nagne skozi okno.
OO-5-eVEKPA,25,31,588702,unverified,26,Slovene,Punčka igra na klavir.
q-JHcsqJXWY,0,8,649387,unverified,21,Portuguese,Um urso panda está deitado.
5E66Gk3V1Bc,23,30,588702,unverified,44,Slovene,Opica skače iz veje na vejo.
05gNigkqfNU,11,23,516473,unverified,54,Portuguese,uma mulher descasca uma batata
kWLNZzuo3do,76,80,588702,unverified,38,Slovene,Ženska z nožem nareže gobo.
05Gtb7_9tLU,0,9,588702,unverified,186,Slovene,Ljudje se z vozovi peljejo po ulici.
5XxshEdcfAM,96,107,588702,unverified,40,Slovene,Moški pleše na stropu.
PTxHJMM6hHE,0,15,675312,unverified,48,Russian,Мальчик кричит играя в игру.
gIvetX_oXeI,85,90,588702,unverified,31,Slovene,Moški telovadi na tleh.
TZ860P4iTaM,11,20,649387,unverified,23,Portuguese,Um gato está tocando piano.
3doK4FQM5-k,46,57,588702,unverified,103,Slovene,Nekdo prestavi posodo z vodo.
hM3jzlyNIpc,0,10,808996,unverified,30,Portuguese,hamster anda velozmente numa roda.
yvfhk1kwKls,103,113,588702,unverified,39,Slovene,Ženska pleše na odru.
2Nn2CAeaI5k,72,77,649387,unverified,61,Portuguese,Quatro crianças andando em um estacionamento.
l57mQZvDaL4,10,30,588702,unverified,54,Slovene,Mačka liže psa po glavi.
aA05I5QaZnM,66,75,588702,unverified,47,Slovene,Ženska si ureja pričesko.
GjN84xigExI,9,20,588702,unverified,67,Slovene,Moški bos hodi po zamrznjenem jezeru.
0lh_UWF9ZP4,138,145,588702,unverified,46,Slovene,Ženska z nožem razreže palačinko.
dc4UltkRJsw,53,59,588702,unverified,86,Slovene,Fantek poskuša odriniti drevo ki leži na cesti.
k8l4ETsylVY,9,18,588702,unverified,54,Slovene,Pes skoči v bazen in plava.
3OPQqH3YlHA,50,54,862064,unverified,24,Portuguese,Mulher descasca batatas.
8PQiaurIiDM,247,255,588702,unverified,40,Slovene,Moški z mečem preseka kanto.
QTAqjSbMkXU,65,75,577463,unverified,62,Danish,Noget fisk lægges i en bakke fuld af salt.
-mAoVOhKy0c,4,9,588702,unverified,45,Slovene,Rumen vlak hitro pripelje čez most.
Z3rj9LbCOaM,0,12,649387,unverified,54,Portuguese,Filhotes de lontra brincam na água.
E4k0Aylzdyo,97,104,588702,unverified,116,Slovene,Punca se vsede na motor k fantu.
D1X6qXkLjYE,41,49,588702,unverified,41,Slovene,Ženska pleše na odru.
UbmZAe5u5FI,88,98,588702,unverified,39,Slovene,Ženska marinira ribo.
vub04F8CWng,32,41,588702,unverified,45,Slovene,Dve zebri se drgneta z glavami druga ob drugo.
LjimLwAhAOQ,5,15,649387,unverified,40,Portuguese,Duas meninas conversam pelo telefone.
bqMmyY1ImkI,0,14,588702,unverified,49,Slovene,Trije fantki se kopajo v otroškem bazenu.
hGmsx2P1qHw,15,25,588702,unverified,83,Slovene,Sonce vzhaja nad drevesi.
9d57lHEsLU8,1,14,588702,unverified,49,Slovene,Žaba skoči iz vode in poskuša ujeti žuželko.
2LgrGHWSy6k,122,135,588702,unverified,49,Slovene,Ženska pije iz steklenice.
d4AGWnHJcaY,6,19,588702,unverified,78,Slovene,Hrček v leže je hrano s tal.
RjpbFlOHFps,8,25,767031,unverified,72,Serbian,Dešava se eksplozija iza palminog drveća.
rw9h_574HxE,161,166,588702,unverified,33,Slovene,Ženska se prha.
4_WZN7uW0NY,140,145,588702,unverified,45,Slovene,Ljudje pometajo vodo ven iz prostora.
0lh_UWF9ZP4,199,207,588702,unverified,35,Slovene,Ženska z nožem nareže ribje meso.
VyBXcQ1v_cw,7,15,649387,unverified,21,Portuguese,Um homem está fazendo musculação.
3zgEl-OLFKE,12,15,510157,unverified,25,Chinese,狗兒以很快速度跑上樓梯
Gn4Iv5ARIXc,83,93,588702,unverified,49,Slovene,Moški naperi dve pištoli drugemu moškemu v trebuh.
kKGehSw5ht8,39,45,588702,unverified,247,Slovene,Moški steguje roko in ima razprto dlan.
hbE29pZh76I,3,8,862064,unverified,46,Portuguese,Equipa de basquetebol faz dois pontos
uB9zRlV47qA,17,23,588702,unverified,68,Slovene,Mlada medveda kopljeta pod koreninami.
1kYWws89W3Y,0,5,588702,unverified,34,Slovene,Mačka pleza po steni v sobi.
wgrrQwLdME8,0,10,588702,unverified,31,Slovene,Fantek poje in igra na kitaro.
z2kUc8wp9l8,40,46,588702,unverified,48,Slovene,Nogometaš preigrava z žogo.
N2Cm0SLr0ZE,18,29,588702,unverified,40,Slovene,Majhen fantek igra na kitaro.
ZdNP0dXCx2I,78,90,588702,unverified,61,Slovene,Moški in ženska se peljeta in pogovarjata v kabrioletu.
qeKX-N1nKiM,123,130,588702,unverified,59,Slovene,Ženska posipa bel prah po morskih sadežih.
-pUwIypksfE,13,23,588702,unverified,44,Slovene,Panda pleza na torto in jo liže.
lw7pTwpx0K0,38,48,588702,unverified,45,Slovene,Moški sestavlja zvočnik.
lb8J2zCQTlo,3,8,588702,unverified,96,Slovene,Nekdo z nožem reže maščevje iz velikega kosa mesa.
ge7OOILJA6U,20,25,588702,unverified,141,Slovene,Trije moški igrajo kitare na odru.
1dfR0A_BXjw,590,600,588702,unverified,55,Slovene,Moški je kruh z maslom.
-YI0cxuNcq8,262,272,588702,unverified,56,Slovene,Ženska izvaja telovadbo na tleh.
H9Oplnr8WcE,24,34,588702,unverified,47,Slovene,Srfar jezdi velik val.
kZfBt5me3Pg,2,7,588702,unverified,33,Slovene,Moški in ženska se peljeta na motorju.
BE_uxYK9uz0,150,168,588702,unverified,54,Slovene,Fant piha v kobilico na drogu.
dhxE9CNeVeY,0,12,588702,unverified,98,Slovene,Fanta nekaj povleče za fotelj.
Afmc6FeN-hM,20,24,588702,unverified,41,Slovene,Skupina moških pleše pred letalom.
kWLNZzuo3do,222,227,588702,unverified,43,Slovene,Ženska panira morske sadeže.
9wxB1UQi0MM,18,38,510157,unverified,32,Chinese,將起司切小塊與麵粉攪和
UJKythlXAIY,17,21,588702,unverified,48,Slovene,Skupina moških igra na inštrumente v naravi.
IhzXQ-gc9IQ,125,129,588702,unverified,76,Slovene,Fanta se vozita v avtu in smejita.
-4wsuPCjDBc,5,15,588702,unverified,63,Slovene,Veverica je oreh.
o_mWZWcm2r4,47,54,588702,unverified,52,Slovene,Punca se pelje s kolesom.
1RchFBCT9JU,43,53,588702,unverified,69,Slovene,Jež je hrano s tal v sobi.
-wa0umYJVGg,100,115,588702,unverified,48,Slovene,Ženska skuha dve jajci v vreli vodi.
CquJjlNuotg,147,155,588702,unverified,72,Slovene,Moški s škarjami reže papirnat krožnik.
8sARjdhSvpo,167,176,588702,unverified,47,Slovene,Ženska z nožem nareže zelenjavo.
UbmZAe5u5FI,26,33,588702,unverified,45,Slovene,Ženska strese narezane kumare v posodo.
s80J2dAUUyI,33,43,588702,unverified,43,Slovene,Moški piše po tabli.
e-j59PqJjSM,50,98,588702,unverified,65,Slovene,Moški nareže in očisti kumaro.
bmxIurBrW5s,51,70,429648,unverified,74,Spanish,Una curvilínea jugadora de voleibol practica su saque
VuCFgiWfVF4,0,6,588702,unverified,51,Slovene,Fant kupi pivo v trgovini.
umjc1CkO4JA,290,305,588702,unverified,52,Slovene,Moški s sekiro podira veliko drevo.
9LHg5RUGukI,58,63,588702,unverified,38,Slovene,Moški vzame hrano iz škatle.
k9Brw_0gncU,14,33,588702,unverified,96,Slovene,Moški na odru igra solo na električno kitaro.
ficwZQYmRLE,5,20,588702,unverified,251,Slovene,Pes se igra z mlado račko.
hNPZmTlY_3Q,0,8,588702,unverified,47,Slovene,Opica trenira borilne veščine.
0hyZ__3YhZc,380,384,588702,unverified,40,Slovene,Moški vlije vodo iz pločevinke v lonec.
ul9Xvjt83eI,111,120,588702,unverified,39,Slovene,Dva moška se pogovarjata.
jW77z3-SrO4,56,63,510157,unverified,45,Chinese,把雞蛋與麵粉攪和
Qwn0Ni9G5ow,64,69,588702,unverified,99,Slovene,Tramvaj se pelje po mestni ulici.
9uDPqigcnzw,36,46,340206,unverified,30,Norwegian,En mann sitter og spiller gitar.
pptYu3YQnxY,160,170,588702,unverified,40,Slovene,Nekdo meša sestavine v posodi.
0lh_UWF9ZP4,178,182,588702,unverified,35,Slovene,Ženska z nožem prereže morske sadeže.
wFX6bXLbHW4,83,90,588702,unverified,55,Slovene,Moški strelja v moškega ki ne pade.
eZLxohGP4IE,147,158,588702,unverified,41,Slovene,Moški z nožem reže usnje.
t3VPeyYL-fI,35,39,588702,unverified,136,Slovene,Nekdo vlije v posodo tekoči dušik in ga premeša.
6Q3ltyPJJMQ,67,72,649387,unverified,43,Portuguese,Um homem malhando em sua garagem.
yg4aNiO1JnI,111,114,588702,unverified,35,Slovene,Pes skače po trampolinu.
oDcd2JbOyzg,85,98,588702,unverified,56,Slovene,Nekdo z nožem razreže čebulo.
7d1d2WlEnKs,0,12,588702,unverified,81,Slovene,Maček se zatakne v kartonskem tulcu.
fJr2evLANsE,0,10,588702,unverified,48,Slovene,Mala želva se igra z mačko.
unhiT2D6WvE,0,20,649387,unverified,29,Portuguese,Um gato brinca em uma caixa de papelão.
jDFn-1lXJ98,71,80,649387,unverified,46,Portuguese,Um cachorro se esconde atrás de uma árvore.
